
Project								Material	Description	Requirement Element	Receipt Element	Receipt Element No.	Receipt Element Item	Rec./reqd qty	Target Quantity	Release/Creation	Bas. start date	Receipt Date	Requirements Date	MRP Controller	Reqmt Element Number	InhseProdTime	Purch. Group	Base Unit	Pl. Deliv. Time
			10358388					10358388	MACH, ADAPTER PROT COVER SWIVEL 7 1/16"	DepReq	PurRqs	           17556169	                  10	-1	              1	29.03.2023		25.04.2023	25.04.2023	P02	            10456997		BC5	EA
			BB91-BDB-236					BB91-BDB-236	IDENTIFICATION PLATE  - PRODUTO	DepReq	ShpgNt	         4501733920	                  10	-1	             12			26.08.2022	25.04.2023	C02	            10456997		BC5	EA	            120
			BBREB000001					BBREB000001	RIVET BLIND ÿ 3,2 X 8 MM 304	DepReq	ProjSt			-4					25.04.2023	C02	            10456997		BC5	EA	            150
			BBACA001024					BBACA001024	SHACKLE 3/4" G-2130 GALV REF- 1019515	DepReq	POitem	         4501738076	                  40	-3	             18			04.01.2023	25.04.2023	L01	            10456997		BC5	EA	            140
			10350907					10350907	QR CODE LABLE SIMPLE 360 x 300 mm	DepReq	ProjSt			-1					25.04.2023	Y01	            10456997		BC5	EA	            200

		10348765						10348765	SKID DE TRANSPORTE PARA MCVP T1	OrdRes	PldOrd	          112486521		-1	              1	17.07.2023	24.07.2023	10.08.2023	10.08.2023	A33	             9057023	           13		EA

			10354769					10354769	WLDMT, A/P VCM T1 TS SKID	DepReq	POitem	         4501732810	                 350	-1	              2			19.04.2023	24.07.2023	P03	            10456998		BC4	EA	            120
			10355265					10355265	WLDMT, BOX COVER	DepReq	POitem	         4501732810	                 450	-1	              2			24.05.2023	24.07.2023	E06	            10456998		BC3	EA	            189
			10222987					10222987	WLDMT, TS SEAL BOX COVER	DepReq	PurRqs	           17072737	                  10	-1	              5	24.01.2023		26.05.2023	24.07.2023	C01	            10456998		BC4	EA	            120
			10222834					10222834	4 LEGS SLING - 10,5 TON (30∫) x 4,0m	DepReq	POitem	         4501738076	                  20	-1	              8			04.01.2023	24.07.2023	L01	            10456998		BC5	EA	            150
			10216560					10216560	TURNBUCKLE_7/8", SHACKLE SHACKLE	DepReq	PurRqs	           17226825	                  10	-6	             20	06.01.2023		30.05.2023	24.07.2023	L01	            10456998		BC5	EA	            118
			10280105					10280105	MACH, VCM SKID HOOK	DepReq	PurRqs	           17050215	                  10	-2	              6	20.12.2022		22.03.2023	24.07.2023	M01	            10456998		BC3	EA	            150
			BBBRO016001					BBBRO016001	ROUND BAR UNC 1/2" AISI 304 ANSI B18.2.1	DepReq	PurRqs	           16395989	                  10	-1	              9	12.07.2022		04.11.2022	24.07.2023	F01	            10456998		BC2	M	            150
			BBPOR091001					BBPOR091001	HVY NUT, 1/2-13, AISI316	DepReq	PurRqs	           17450143	                  10	-8	             24	14.10.2022		24.02.2023	24.07.2023	P01	            10456998		BC5	EA	            129
			10098378					10098378	HEX CAP SCREW 3/8" X 1 1/4" AISI 316	DepReq	PurRqs	           17213091	                  10	-4	             20	03.11.2022		26.04.2023	24.07.2023	P01	            10456998		BC5	EA	            150
			BBPOR091016					BBPOR091016	HVY NUT, 3/8-16, AISI316	DepReq	ProjSt			-4					24.07.2023	P01	            10456998		BC5	EA	            192
			BBPOR091005					BBPOR091005	POR SEXT PES 1" AISI 316	DepReq	PurRqs	           17558449	                  10	-2	             10	24.10.2022		28.03.2023	24.07.2023	P01	            10456998		BC5	EA	            189
			10118158					10118158	HEX SCR,1/2-13X1.1/4,AISI316	DepReq	PurRqs	           17459714	                  10	-1	             21	11.10.2022		07.02.2023	24.07.2023	P01	            10456998		BC5	EA	            150
			10321347					10321347	EXT RETAINING RING DIN 471 ÿ19	DepReq	PurRqs	           17556878	                  10	-2	             10	24.10.2022		27.03.2023	24.07.2023	P01	            10456998		BC5	EA	            164
			10053337					10053337	Washer Spring Lock, 3/4",  Xylan C-156	DepReq	PurRqs	           17556964	                  10	-2	             10	24.10.2022		26.04.2023	24.07.2023	Y01	            10456998		BC5	EA	            192
			10321346					10321346	MACH, SPECIAL SCREW FOR SKID	DepReq	PurRqs	           17556349	                  10	-2	             10	24.10.2022		27.02.2023	24.07.2023	U01	            10456998		BC5	EA	            150
			10358387					10358387	MACH, ADAPTER PROT COVER 7 1/16"	DepReq	PurRqs	           17556261	                  10	-1	              4	23.11.2022		16.12.2022	24.07.2023	P02	            10456998		BC3	EA
			10358388					10358388	MACH, ADAPTER PROT COVER SWIVEL 7 1/16"	DepReq	PurRqs	           17556171	                  10	-1	              1	29.06.2023		24.07.2023	24.07.2023	P02	            10456998		BC5	EA
			BB91-BDB-236					BB91-BDB-236	IDENTIFICATION PLATE  - PRODUTO	DepReq	PurRqs	           17073362	                  10	-1	              5	23.01.2023		25.05.2023	24.07.2023	C02	            10456998		BC5	EA	            120
			BBREB000001					BBREB000001	RIVET BLIND ÿ 3,2 X 8 MM 304	DepReq	POitem	         4501743596	                  20	-4	             20			30.11.2022	24.07.2023	C02	            10456998		BC5	EA	            150
			BBACA001024					BBACA001024	SHACKLE 3/4" G-2130 GALV REF- 1019515	DepReq	POitem	         4501738076	                  40	-3	             18			04.01.2023	24.07.2023	L01	            10456998		BC5	EA	            140
			10350907					10350907	QR CODE LABLE SIMPLE 360 x 300 mm	DepReq	ProjSt			-1					24.07.2023	Y01	            10456998		BC5	EA	            200

		10348766						10348766	SKID DE TRANSPORTE PARA MCVP T2	OrdRes	PldOrd	          112487183		-1	              1	12.01.2023	19.01.2023	07.02.2023	07.02.2023	A33	             9057025	           13		EA

			10354806					10354806	WLDMT, A/P VCM T2 TS SKID	DepReq	POitem	         4501732810	                 390	-1	              2			28.12.2022	19.01.2023	P03	            10456687		BC4	EA	            120
			10355265					10355265	WLDMT, BOX COVER	DepReq	POitem	         4501732810	                 430	-1	              4			16.11.2022	19.01.2023	E06	            10456687		BC3	EA	            189
			10222987					10222987	WLDMT, TS SEAL BOX COVER	DepReq	POitem	         4501732810	                 460	-1	              4			16.11.2022	19.01.2023	C01	            10456687		BC4	EA	            120
			10222834					10222834	4 LEGS SLING - 10,5 TON (30∫) x 4,0m	DepReq	POitem	         4501738076	                  20	-1	              8			04.01.2023	19.01.2023	L01	            10456687		BC5	EA	            150
			10216560					10216560	TURNBUCKLE_7/8", SHACKLE SHACKLE	DepReq	POitem	         4501738076	                  30	-2	             54			04.01.2023	19.01.2023	L01	            10456687		BC5	EA	            118
			10358177					10358177	MACH, MOORING HOOK - 330mm	DepReq	PurRqs	           17555831	                  10	-2	              6	13.12.2022		05.01.2023	19.01.2023	P02	            10456687		BC4	EA
			10118153					10118153	HEX SCR,1-8X2.3/4,AISI316	DepReq	PurRqs	           17556708	                  10	-6	             30	24.10.2022		19.01.2023	19.01.2023	P01	            10456687		BC5	EA	            150
			10118158					10118158	HEX SCR,1/2-13X1.1/4,AISI316	DepReq	ProjSt			-1					19.01.2023	P01	            10456687		BC5	EA	            150
			10098378					10098378	HEX CAP SCREW 3/8" X 1 1/4" AISI 316	DepReq	ProjSt			-4					19.01.2023	P01	            10456687		BC5	EA	            150
			BBPOR091016					BBPOR091016	HVY NUT, 3/8-16, AISI316	DepReq	ProjSt			-4					19.01.2023	P01	            10456687		BC5	EA	            192
			BBPOR091005					BBPOR091005	POR SEXT PES 1" AISI 316	DepReq	ProjSt			-2					19.01.2023	P01	            10456687		BC5	EA	            189
			BBARR007005					BBARR007005	PL WSHR, 1î, B18.22.1-A, AISI 316	DepReq	ProjSt			-2					19.01.2023	C02	            10456687		BC5	EA	            140
			10358387					10358387	MACH, ADAPTER PROT COVER 7 1/16"	DepReq	PurRqs	           17556261	                  10	-1	              4	23.11.2022		16.12.2022	19.01.2023	P02	            10456687		BC3	EA
			10321347					10321347	EXT RETAINING RING DIN 471 ÿ19	DepReq	ShpgNt	         4501736405	                  30	-2	             24			09.09.2022	19.01.2023	P01	            10456687		BC5	EA	            164
			10053337					10053337	Washer Spring Lock, 3/4",  Xylan C-156	DepReq	ShpgNt	         4501736405	                  20	-2	             24			09.09.2022	19.01.2023	Y01	            10456687		BC5	EA	            192
			10321346					10321346	MACH, SPECIAL SCREW FOR SKID	DepReq	ShpgNt	         4501736393	                  80	-2	             24			18.10.2022	19.01.2023	U01	            10456687		BC5	EA	            150
			10358388					10358388	MACH, ADAPTER PROT COVER SWIVEL 7 1/16"	DepReq	PurRqs	           17556164	                  10	-1	              5	22.11.2022		15.12.2022	19.01.2023	P02	            10456687		BC5	EA
			BB91-BDB-236					BB91-BDB-236	IDENTIFICATION PLATE  - PRODUTO	DepReq	ShpgNt	         4501733920	                  10	-1	             12			26.08.2022	19.01.2023	C02	            10456687		BC5	EA	            120
			BBREB000001					BBREB000001	RIVET BLIND ÿ 3,2 X 8 MM 304	DepReq	ProjSt			-4					19.01.2023	C02	            10456687		BC5	EA	            150
			10350907					10350907	QR CODE LABLE SIMPLE 360 x 300 mm	DepReq	ProjSt			-1					19.01.2023	Y01	            10456687		BC5	EA	            200

		10348771						10348771	SKID DE TRANSPORTE PARA MCVU T1	OrdRes	PldOrd	          112487062		-1	              1	22.12.2022	29.12.2022	17.01.2023	17.01.2023	A33	             9057026	           13		EA

			10354808					10354808	WLDMT, U VCM T1 TS SKID	DepReq	POitem	         4501732810	                 520	-1	              1			05.12.2022	29.12.2022	Y01	            10457005		Y01	EA	            500
			BB28-BS0216-17					BB28-BS0216-17	WLDMT, SEALING PLATE COVER	DepReq	POitem	         4501736301	                  20	-1	              3			17.11.2022	29.12.2022	C01	            10457005		BC4	EA	            120
			10322318					10322318	4 Legs Sling - 5,6 ton (30∫) X 3,25m	DepReq	POitem	         4501738075	                  20	-1	              4			22.10.2022	29.12.2022	U02	            10457005	            8	BC5	EA	            118
			10216560					10216560	TURNBUCKLE_7/8", SHACKLE SHACKLE	DepReq	POitem	         4501738076	                  30	-4	             54			04.01.2023	29.12.2022	L01	            10457005		BC5	EA	            118
			10078934					10078934	SHACKLE, REF. G-4163 3,25 TON	DepReq	POitem	         4501738075	                  30	-4	             12			26.10.2022	29.12.2022	L01	            10457005		BC0	EA	             99
			BBBRO016001					BBBRO016001	ROUND BAR UNC 1/2" AISI 304 ANSI B18.2.1	DepReq	PurRqs	           16395989	                  10	-1	              9	12.07.2022		04.11.2022	29.12.2022	F01	            10457005		BC2	M	            150
			BBPOR091001					BBPOR091001	HVY NUT, 1/2-13, AISI316	DepReq	ShpgNt	         4501728167	                 120	-12	            104			06.09.2022	29.12.2022	P01	            10457005		BC5	EA	            129
			10118158					10118158	HEX SCR,1/2-13X1.1/4,AISI316	DepReq	ProjSt			-4					29.12.2022	P01	            10457005		BC5	EA	            150
			10321347					10321347	EXT RETAINING RING DIN 471 ÿ19	DepReq	ShpgNt	         4501736405	                  30	-2	             24			09.09.2022	29.12.2022	P01	            10457005		BC5	EA	            164
			10053337					10053337	Washer Spring Lock, 3/4",  Xylan C-156	DepReq	ShpgNt	         4501736405	                  20	-2	             24			09.09.2022	29.12.2022	Y01	            10457005		BC5	EA	            192
			10321346					10321346	MACH, SPECIAL SCREW FOR SKID	DepReq	ShpgNt	         4501736393	                  80	-2	             24			18.10.2022	29.12.2022	U01	            10457005		BC5	EA	            150
			BB91-BDB-236					BB91-BDB-236	IDENTIFICATION PLATE  - PRODUTO	DepReq	ShpgNt	         4501733920	                  10	-1	             12			26.08.2022	29.12.2022	C02	            10457005		BC5	EA	            120
			BBREB000001					BBREB000001	RIVET BLIND ÿ 3,2 X 8 MM 304	DepReq	ProjSt			-4					29.12.2022	C02	            10457005		BC5	EA	            150
			10350907					10350907	QR CODE LABLE SIMPLE 360 x 300 mm	DepReq	ProjSt			-1					29.12.2022	Y01	            10457005		BC5	EA	            200

		10348771						10348771	SKID DE TRANSPORTE PARA MCVU T1	OrdRes	PldOrd	          112487063		-1	              1	24.04.2023	02.05.2023	20.05.2023	20.05.2023	A33	             9057027	           13		EA

			10354808					10354808	WLDMT, U VCM T1 TS SKID	DepReq	POitem	         4501732810	                 530	-1	              1			25.04.2023	02.05.2023	Y01	            10457003		Y01	EA	            500
			BB28-BS0216-17					BB28-BS0216-17	WLDMT, SEALING PLATE COVER	DepReq	POitem	         4501736301	                  20	-1	              3			17.11.2022	02.05.2023	C01	            10457003		BC4	EA	            120
			10322318					10322318	4 Legs Sling - 5,6 ton (30∫) X 3,25m	DepReq	POitem	         4501738075	                  20	-1	              4			22.10.2022	02.05.2023	U02	            10457003	            8	BC5	EA	            118
			10216560					10216560	TURNBUCKLE_7/8", SHACKLE SHACKLE	DepReq	POitem	         4501738076	                  30	-4	             54			04.01.2023	02.05.2023	L01	            10457003		BC5	EA	            118
			10078934					10078934	SHACKLE, REF. G-4163 3,25 TON	DepReq	POitem	         4501738075	                  30	-4	             12			26.10.2022	02.05.2023	L01	            10457003		BC0	EA	             99
			BBBRO016001					BBBRO016001	ROUND BAR UNC 1/2" AISI 304 ANSI B18.2.1	DepReq	PurRqs	           16395989	                  10	-1	              9	12.07.2022		04.11.2022	02.05.2023	F01	            10457003		BC2	M	            150
			BBPOR091001					BBPOR091001	HVY NUT, 1/2-13, AISI316	DepReq	ShpgNt	         4501739663	                  90	-12	             90			29.11.2022	02.05.2023	P01	            10457003		BC5	EA	            129
			10118158					10118158	HEX SCR,1/2-13X1.1/4,AISI316	DepReq	PurRqs	           17459714	                  10	-4	             21	11.10.2022		07.02.2023	02.05.2023	P01	            10457003		BC5	EA	            150
			10321347					10321347	EXT RETAINING RING DIN 471 ÿ19	DepReq	ShpgNt	         4501736405	                  30	-2	             24			09.09.2022	02.05.2023	P01	            10457003		BC5	EA	            164
			10053337					10053337	Washer Spring Lock, 3/4",  Xylan C-156	DepReq	ShpgNt	         4501736405	                  20	-2	             24			09.09.2022	02.05.2023	Y01	            10457003		BC5	EA	            192
			10321346					10321346	MACH, SPECIAL SCREW FOR SKID	DepReq	ShpgNt	         4501736393	                  80	-2	             24			18.10.2022	02.05.2023	U01	            10457003		BC5	EA	            150
			BB91-BDB-236					BB91-BDB-236	IDENTIFICATION PLATE  - PRODUTO	DepReq	ShpgNt	         4501733920	                  10	-1	             12			26.08.2022	02.05.2023	C02	            10457003		BC5	EA	            120
			BBREB000001					BBREB000001	RIVET BLIND ÿ 3,2 X 8 MM 304	DepReq	ProjSt			-4					02.05.2023	C02	            10457003		BC5	EA	            150
			10350907					10350907	QR CODE LABLE SIMPLE 360 x 300 mm	DepReq	ProjSt			-1					02.05.2023	Y01	            10457003		BC5	EA	            200

		10348771						10348771	SKID DE TRANSPORTE PARA MCVU T1	OrdRes	PldOrd	          112487064		-1	              1	20.07.2023	27.07.2023	15.08.2023	15.08.2023	A33	             9057028	           13		EA

			10354808					10354808	WLDMT, U VCM T1 TS SKID	DepReq	POitem	         4501732810	                 540	-1	              1			08.05.2023	27.07.2023	Y01	            10457004		Y01	EA	            500
			BB28-BS0216-17					BB28-BS0216-17	WLDMT, SEALING PLATE COVER	DepReq	POitem	         4501736301	                  20	-1	              3			17.11.2022	27.07.2023	C01	            10457004		BC4	EA	            120
			10322318					10322318	4 Legs Sling - 5,6 ton (30∫) X 3,25m	DepReq	POitem	         4501738075	                  20	-1	              4			22.10.2022	27.07.2023	U02	            10457004	            8	BC5	EA	            118
