28.10.2022                                                                                                                                                                    Dynamic List Display                                                                                                                                                                                                                             1


	Purch.Req.	Item	PO	Item	Material	Short Text	Req. Date	Release Dt	Deliv.dt	PO Date	PGr	Quantity	Un	Created by	Plnt	Requisnr.	Chngd On	Crcy	C	Deliv.Date	I	Language	Manufact.	MPN	Des. Supp.	Supplier	 PDT	S	POrg	Info rec.	Ordered	TrackingNo	Reserv.no.	RevLev	SLoc	  Total Value	Valn Price	Valn Price
	17564427	  10			BS0000940	TEE 5/8", 2507-GBW10K8-3	24.10.2022	26.10.2022	15.04.2023		BC5	      4	EA	Tubing	5260	Tubing	25.10.2022	BRL	D	20230415		EN		2507-GBW10K8-3			150	N			     0			02	0404	        0,04	     0,01	     0,00
	17564429	  10			BS0000962	REDUCER, 3/4"TBG.095X3/8" TBG.049", 2507	24.10.2022	26.10.2022	15.04.2023		BC5	      6	EA	Tubing	5260	Tubing	25.10.2022	BRL	D	20230415		EN		2507-GBW12L8-6H6			150	N			     0			04	0404	        0,06	     0,01	     0,00
	17564431	  10			10136619	STUD TE, 1-1/4 -8UNR x 145mm, L7	24.10.2022	26.10.2022	15.04.2023		BC5	     64	EA	Tubing	5260	Tubing	25.10.2022	BRL	D	20230415		EN					150	N			     0			02	0404	        0,64	     0,01	     0,00
	17564435	  10			BS0001018	REDUCER, 5/8"TBG.083X3/8" TBG.049, 2507	24.10.2022	26.10.2022	15.04.2023		BC5	      6	EA	Tubing	5260	Tubing	25.10.2022	BRL	D	20230415		EN		2507-GBW10K8-6-8J6			150	N			     0			04	0404	        0,06	     0,01	     0,00
	17564437	  10			BS0000935	ADPTR, MP3/8"MX BW3/8"WT.049, 2507	24.10.2022	26.10.2022	15.04.2023		BC5	     12	EA	Tubing	5260	Tubing	25.10.2022	BRL	D	20230415		EN		2507-GBW6H6-1L-6CW			150	N			     0			02	0404	        0,12	     0,01	     0,00
	17564443	  10			BS0000937	REDUCER 5/8"TBG.083x1/2" TBG.065-NOR-SG2	24.10.2022	26.10.2022	15.04.2023		BC5	     10	EA	Tubing	5260	Tubing	25.10.2022	BRL	D	20230415		EN	104858	2507-10TB-6-8-10K-NOR-SG2			150	N			     0			04	0404	        0,10	     0,01	     0,00
	17564451	  10			10105943	HYDRAULIC COUPLER 28MM (3/8"AE) L=470	24.10.2022	26.10.2022	15.04.2023		BC3	      8	EA	Tubing	5260	Tubing	26.10.2022	BRL	D	20230415		EN					150	N			     0			03	0404	   22.628,16	 2.828,52	     0,00
	17564511	  10			BS0000853	RV 1/2 NPT(M)x1/2 NPT(F) SS-R4M8F8	24.10.2022	26.10.2022	15.04.2023		BC5	      2	EA	Tubing	5260	Tubing	25.10.2022	BRL	D	20230415		EN	104858	SS-R4M8F8			150	N			     0			05	0404	        0,02	     0,01	     0,00
	17564557	  10			10269147	STUD TE, 3/4-10UNRC x 110mm, L7	24.10.2022	26.10.2022	15.04.2023		BC5	    304	EA	Tubing	5260	Tubing	25.10.2022	BRL	D	20230415		EN					150	N			     0			01	0404	        3,04	     0,01	     0,00
	17564574	  10			10136618	NUT HVY HEX, 1-1/4- 8UN, 7	24.10.2022	24.10.2022	11.05.2023		BC5	    160	EA	Fasteners	5260	Fasteners	26.10.2022	BRL	D	20230511		EN					176	N			     0			05	0404	        1,60	     0,01	     0,00
	17564598	  10			BB17-MX0086-20	WASHER FLAT, M12, ISO 7089, 200HV	24.10.2022	26.10.2022	15.04.2023		BC5	      8	EA	Fasteners	5260	Fasteners	26.10.2022	BRL	D	20230415		EN					150	N			     0			03	0404	    1.040,00	   130,00	     0,00
	17564661	  10			10136803	NUT HVY HEX, 1 1/2- 8UN, 7	24.10.2022	26.10.2022	15.04.2023		BC5	     48	EA	Fasteners	5260	Fasteners	25.10.2022	BRL	D	20230415		EN					150	N			     0			01	0404	        0,48	     0,01	     0,00
	17564683	  10			BB17-MX0039-02	NUT HEX, M12, 7	24.10.2022	26.10.2022	15.04.2023		BC5	     44	EA	Fasteners	5260	Fasteners	26.10.2022	BRL	D	20230415		EN					150	N			     0			04	0404	        0,44	     0,01	     0,00
	17564725	  10			10193496	SPLIT LOCK RING, WHC, 18 3/4" , 8 SLOTS	24.10.2022	25.10.2022	17.04.2023		BC8	      2	EA	SubCon Machi	5260	SubCon Machi	25.10.2022	BRL	D	20230417	L	EN				Vama Industrial Ltda	150	N	E200		     0		  10427847	02	0404	        0,02	     0,01	     0,00
	17564834	  10			10351516	2 LEG SLING WLL15T ANG20° LENGTH 4M	24.10.2022	24.10.2022	28.10.2022		BC0	      2	EA	Lifting Comp	5260	Lifting Comp	24.10.2022	BRL	D	20221028		EN					 94	N			     0			00	0404	        0,02	     0,01	     0,00
	17564835	  10			10351516	2 LEG SLING WLL15T ANG20° LENGTH 4M	24.10.2022	24.10.2022	25.01.2023		BC0	      3	EA	Lifting Comp	5260	Lifting Comp	24.10.2022	BRL	D	20230125		EN					 94	N			     0			00	0404	        0,03	     0,01	     0,00
	17564836	  10			10351516	2 LEG SLING WLL15T ANG20° LENGTH 4M	24.10.2022	03.11.2022	27.02.2023		BC0	      3	EA	Lifting Comp	5260	Lifting Comp	24.10.2022	BRL	D	20230227		EN					 94	N			     0			00	0404	        0,03	     0,01	     0,00
	17564837	  10			10351516	2 LEG SLING WLL15T ANG20° LENGTH 4M	24.10.2022	07.02.2023	05.06.2023		BC0	      3	EA	Lifting Comp	5260	Lifting Comp	24.10.2022	BRL	D	20230605		EN					 94	N			     0			00	0404	        0,03	     0,01	     0,00
	17564838	  10			10351516	2 LEG SLING WLL15T ANG20° LENGTH 4M	24.10.2022	12.05.2023	05.09.2023		BC0	     11	EA	Lifting Comp	5260	Lifting Comp	24.10.2022	BRL	D	20230905		EN					 94	N			     0			00	0404	        0,11	     0,01	     0,00
	17565019	  10			10299865	ROUND BAR, OD60 MM, L=105 MM	25.10.2022	25.10.2022	13.06.2023		C02	      2	EA	Alidu, Sulem	1800	Alidu, Sulem	25.10.2022	NOK	D	20230613		EN					210	N			     0			01	0001	        0,02	     0,01	     0,00
	17565165	  10			10299823	HOLLOW BAR, OD220, ID100, L=160 MM, 8630	25.10.2022	25.10.2022	06.03.2023		C02	      2	EA	Alidu, Sulem	1800	Alidu, Sulem	25.10.2022	NOK	D	20230306		EN					110	N			     0			01	0001	   22.889,60	11.444,80	     0,00
	17566163	  10			10322664	SHCS HEX, M12X85, A4-80	25.10.2022	25.10.2022	27.03.2023		BC5	     16	EA	Tubing	5260	Tubing	25.10.2022	BRL	D	20230327		EN					130	N			     0			01	0404	      968,48	    60,53	     0,00
	17566163	  20			10108569	NUT HEX, M12, A4-80	25.10.2022	25.10.2022	27.03.2023		BC5	     16	EA	276828	5260		25.10.2022	BRL	D	20230327		EN					130	N			     0			01	0404	        0,16	     0,01	     0,00
	17566191	  10			10067110	ELECTRICAL CONNECTOR TEST RECEPTACLE	25.10.2022	25.10.2022	30.01.2023		BC7	      1	EA	Control Syst	5260	Control Syst	25.10.2022	BRL	D	20230130		EN	106881	DHCE-T11-CD-01P-000-00			190	N			     0			02	0404	    2.318,26	 2.318,26	     0,00
	17566195	  10			10185781	STUD FT, 7/8-9UNRC x 170mm, L7	25.10.2022	26.10.2022	15.04.2023		BC5	     64	EA	Tubing	5260	Tubing	25.10.2022	BRL	D	20230415		EN					150	N			     0			01	0404	        0,64	     0,01	     0,00
	17566200	  10			10054791	ELEC CONN 12W DIGI ROV TEST PLUG PB	25.10.2022	25.10.2022	30.01.2023		BC7	      2	EA	Control Syst	5260	Control Syst	25.10.2022	BRL	D	20230130		EN	106881	BROV-20-T001-CD-HD12S (PB DOCS)			190	N			     0			01	0404	    7.507,38	 3.753,69	     0,00
	17566219	  10			10067111	ELEC CONN, TEST PLUG, SINGLE PIN, MCE	25.10.2022	25.10.2022	30.01.2023		BC7	      1	EA	Control Syst	5260	Control Syst	25.10.2022	BRL	D	20230130		EN	106881	DHCE-T10-AC-01S-000-00			190	N			     0			02	0404	    4.262,88	 4.262,88	     0,00
	17566227	  10			10356741	DUAL PTT SENSOR HARNESS, PRODUCTION FCM	25.10.2022	26.10.2022	15.04.2023		BC5	      2	EA	Tubing	5260	Tubing	25.10.2022	BRL	D	20230415		EN					150	N			     0			01	0404	        0,12	     0,06	     0,00
	17566232	  10			10081757	ELEC CONN 7W DIGI ROV TEST RECEP PB	25.10.2022	25.10.2022	30.01.2023		BC7	      2	EA	Control Syst	5260	Control Syst	25.10.2022	BRL	D	20230130		EN	106881	BROV-10-T002-AC-HD07P (PB DOCS)			295	N			     0			01	0404	    5.008,38	 2.504,19	     0,00
	17566238	  10			10054792	ELEC CONN 12W DIGI ROV TEST REC PB	25.10.2022	25.10.2022	30.01.2023		BC7	      2	EA	Control Syst	5260	Control Syst	25.10.2022	BRL	D	20230130		EN	106881	BROV-20-T002-AC-HD12P (PB DOCS)			190	N			     0			01	0404	    5.008,38	 2.504,19	     0,00
	17566278	  10			10199728	ELEC CONN DIGI 4WAY DIVERTEST PLUG PB	25.10.2022	25.10.2022	30.01.2023		BC7	      2	EA	Control Syst	5260	Control Syst	25.10.2022	BRL	D	20230130		EN					190	N			     0			02	0404	  116.823,70	58.411,85	     0,00
	17566475	  10			10154611	HATCH, FCM 320 x 335	25.10.2022	26.10.2022	15.04.2023		BC5	      2	EA	Tubing	5260	Tubing	25.10.2022	BRL	D	20230415		EN					150	N			     0			01	0404	        0,02	     0,01	     0,00
	17566503	  10			10188504	BRACKET FOR VENTURI	25.10.2022	26.10.2022	15.04.2023		D01	      2	EA	Tubing	5260	Tubing	25.10.2022	BRL	D	20230415		EN					150	N			     0			02	0404	        0,02	     0,01	     0,00
	17566535	  10			10228750	STUD TE, 1-1/4 -8UNR x 160mm, L7	25.10.2022	26.10.2022	15.04.2023		BC5	     48	EA	Tubing	5260	Tubing	25.10.2022	BRL	D	20230415		EN					150	N			     0			01	0404	        0,48	     0,01	     0,00
	17566548	  10			10200601	ELEC CONN DIGI 4WAY DIVERTEST REC PB	25.10.2022	25.10.2022	30.01.2023		BC7	      2	EA	Commercials	5260	Commercials	25.10.2022	BRL	D	20230130		EN		BDIV-10T002-AC-MC04P			 90	N			     0			01	0404	    1.600,00	   800,00	     0,00
	17566597	  10			10360528	S-SEAL PARKER 4033 PSS P J 351 S 1	25.10.2022	25.10.2022	03.02.2023		BC5	      1	EA	Tubing	5260	Tubing	25.10.2022	BRL	D	20230203		EN					180	N			     0			00	0404	        0,01	     0,01	     0,00
	17567327	  10			BB7902464	OBSOLETE. USE MN BS0001071	25.10.2022	26.10.2022	15.04.2023		BC5	      2	EA	Tubing	5260	Tubing	25.10.2022	BRL	D	20230415		EN	109466	1/2X1/4-FG-SS			150	N			     0			02	0404	        0,02	     0,01	     0,00
	17567341	  10			BS0000902	CV 3 8 MP F x 3 8 MP F CXO6600 50 WO	25.10.2022	26.10.2022	15.04.2023		VJ1	      2	EA	Connect. & E	5260	Connect. & E	26.10.2022	BRL	D	20230415		EN	112388	CXO6600-50-WO			150	N			     0			02	0404	        0,02	     0,01	     0,00
	17567343	  10			10114388	ISOLATION SLEEVE, INCONEL OVERLAY, F/M	25.10.2022	26.10.2022	15.04.2023		BC8	      2	EA	Tubing	5260	Tubing	25.10.2022	BRL	D	20230415	L	EN					150	N			     0		  10434420	05	0404	        0,02	     0,01	     0,00
	17567348	  10			BS0000890	COLLAR 9/16" MP(F) CCLX90	25.10.2022	26.10.2022	15.04.2023		VJ1	     22	EA	Connect. & E	5260	Connect. & E	25.10.2022	BRL	D	20230415		EN	112388	CCLX90			150	N			     0			04	0404	        0,22	     0,01	     0,00
	17567351	  10			10189610	NUT HVY HEX, 1 3/4-8UN, 7	25.10.2022	26.10.2022	15.04.2023			     20	EA	Gen. MRP Con	5260	Gen. MRP Con	25.10.2022	BRL	D	20230415		EN					150	N			     0			01	0404	        0,20	     0,01	     0,00
	17567353	  10			BS0001071	CONNECTOR, 1/2" X 1/4"-FG-SS	25.10.2022	26.10.2022	15.04.2023		VJ1	      2	EA	Tubing	5260	Tubing	27.10.2022	BRL	D	20230415		EN	102004	1/2 X 1/4-FG-SS			150	N			     0			00	0404	        0,02	     0,01	     0,00
	17567357	  10			BS0001070	TEE 1/4 MMO-SS FEM PIPE	25.10.2022	26.10.2022	15.04.2023		BC5	      2	EA	Tubing	5260	Tubing	25.10.2022	BRL	D	20230415		EN	102004	1/4 MMO-SS			150	N			     0			00	0404	        0,02	     0,01	     0,00
	17567369	  10			BS0000960	HOLLOW HEX PLUG, 1/2" NPT(M), SS-8-HP	25.10.2022	26.10.2022	15.04.2023		BC0	      2	EA	Tubing	5260	Tubing	25.10.2022	BRL	D	20230415		EN		SS-8-HP			150	N			     0			01	0404	        0,02	     0,01	     0,00
	17567385	  10			BS0000945	CV 1/4 NPT(M) x 1/4 NPT(M) SS-CHM4-1	25.10.2022	26.10.2022	15.04.2023		BC5	      2	EA	Tubing	5260	Tubing	25.10.2022	BRL	D	20230415		EN	104858	SS-CHM4-1			150	N			     0			03	0404	        0,02	     0,01	     0,00
	17567390	  10			BS0000772	ADPTR 3 8 MP M x 3 4 MP F 20M612K6	25.10.2022	26.10.2022	15.04.2023		VJ1	      2	EA	Connect. & E	5260	Connect. & E	26.10.2022	BRL	D	20230415		EN	112388	20M612K6			150	N			     0			02	0404	        0,02	     0,01	     0,00
	17567396	  10			BS0000909	GL ASSY ANTI VIB 9/16 MP KCBGLX90-316MC	25.10.2022	26.10.2022	15.04.2023		VJ1	     37	EA	Connect. & E	5260	Connect. & E	25.10.2022	BRL	D	20230415		EN	112388	KCBGLX90-316MC			150	N			     0			03	0404	        0,37	     0,01	     0,00
	17567424	  10			10357477	RADIAL SEAL, SEAT, 5-1/8"-10K, 725	25.10.2022	26.10.2022	15.04.2023		TS9	      8	EA	Tubing	5260	Tubing	25.10.2022	BRL	D	20230415		EN	809851	53028057			150	N			     0			00	0404	        0,08	     0,01	     0,00
	17567469	  10			BB17-MX0020-51	BOLT HEX, M8 x 70, A4-80	25.10.2022	12.12.2022	15.04.2023		BC5	     16	EA	Tubing	5260	Tubing	25.10.2022	BRL	D	20230415		EN					105	N			     0			04	0404	        0,16	     0,01	     0,00
	17567472	  10			BB17-MX0071-14	SCREW HEX, M16 x 50, L7	25.10.2022	26.10.2022	15.04.2023		BC5	      4	EA	Gen. MRP Con	5260	Gen. MRP Con	25.10.2022	BRL	D	20230415		EN					150	N			     0			01	0404	        0,04	     0,01	     0,00
	17567476	  10			10185782	NUT HVY HEX, 7/8-9UNC, 7	25.10.2022	26.10.2022	15.04.2023		BC5	    128	EA	Fasteners	5260	Fasteners	25.10.2022	BRL	D	20230415		EN					150	N			     0			01	0404	        1,28	     0,01	     0,00
	17567515	  10			10352856	TEST STUMP, S/F FORGING	25.10.2022	25.10.2022	08.03.2023		C02	      2	EA	124008	1800		25.10.2022	NOK	D	20230308		EN					210	N			     0			00	0001	        0,02	     0,01	     0,00
	17567518	  10			10083524	FORGED ROUND BAR DIA 1 3/4" UNS N06625	25.10.2022	25.10.2022	20.12.2022		BC2	  0,230	M	256219	5260		25.10.2022	BRL	D	20221220		EN					150	N			     0			01	0404	      460,00	 2.000,00	     0,00
	17567551	  10			BS0000835	TEE 3/8 MP(F) CTX6660	25.10.2022	26.10.2022	15.04.2023		VJ1	     12	EA	Connect. & E	5260	Connect. & E	26.10.2022	BRL	D	20230415		EN	112388	CTX6660			150	N			     0			02	0404	        0,12	     0,01	     0,00
	17567571	  10			BS0000783	ADPTR 9/16 MP(M) x 3/8 MP(F) 20M96K6	25.10.2022	26.10.2022	15.04.2023		VJ1	     19	EA	Connect. & E	5260	Connect. & E	25.10.2022	BRL	D	20230415		EN	112388	20M96K6			150	N			     0			04	0404	        0,19	     0,01	     0,00
	17567726	  10			BB17-MX0020-58	WASHER, M16, DIN433, A4	25.10.2022	26.10.2022	15.04.2023		BC5	     10	EA	Valves & Act	5260	Valves & Act	27.10.2022	BRL	D	20230415		EN					150	N			     0			06	0404	        0,10	     0,01	     0,00
	17567742	  10			10136802	STUD TE, 1 1/2 -8UNR x 200mm, L7	25.10.2022	26.10.2022	15.04.2023		BC5	     48	EA	Fasteners	5260	Fasteners	25.10.2022	BRL	D	20230415		EN					150	N			     0			02	0404	        0,48	     0,01	     0,00
	17567755	  10			10288881	UNLOCK PISTON, WHC, 18 3/4", SCT2.0, F/M	25.10.2022	25.10.2022	31.05.2023		BC2	      3	EA	MTP	5260	MTP	25.10.2022	BRL	D	20230531		EN				Italbronze Ltda	195	N	5267		     0			02		        3,00	     1,00	     0,00
	17567757	  10			10288801	WHC 18 3/4", UNLOCK PIST.2, SCT 2.0, F/M	25.10.2022	25.10.2022	31.05.2023		BC2	      3	EA	MTP	5260	MTP	25.10.2022	BRL	D	20230531		EN				Italbronze Ltda	195	N	5267		     0			02		        3,00	     1,00	     0,00
	17567878	  10			BS0000891	COLLAR 3/4" MP(F) CCLX120	25.10.2022	26.10.2022	15.04.2023		VJ1	     14	EA	Connect. & E	5260	Connect. & E	26.10.2022	BRL	D	20230415		EN	112388	CCLX120			150	N			     0			03	0404	        0,14	     0,01	     0,00
	17568270	  10			BS0000912	GL ASSY ANTI VIB 3/4 MP KCBGLX120-316MC	25.10.2022	26.10.2022	15.04.2023		VJ1	     29	EA	Connect. & E	5260	Connect. & E	25.10.2022	BRL	D	20230415		EN	112388	KCBGLX120-316MC			150	N			     0			03	0404	        0,29	     0,01	     0,00
	17568274	  10			10147233	ELEC CONN RCPT 12W ROV DUMMY CAP	25.10.2022	26.10.2022	15.04.2023		BC7	      6	EA	Control Syst	5260	Control Syst	25.10.2022	BRL	D	20230415		EN	814109	1066436			150	N			     0			02	0404	        0,06	     0,01	     0,00
	17568290	  10			10022593	SHCS HEX, M8X40, A4-80	25.10.2022	26.10.2022	15.04.2023		BC5	      8	EA	Fasteners	5260	Fasteners	25.10.2022	BRL	D	20230415		EN					150	N			     0			05	0404	        0,08	     0,01	     0,00
	17569133	  10			BS0000195	NUT HEX, M20, A4-80	25.10.2022	24.02.2023	26.06.2023		C42	      4	EA	Holdahl,Agna	1800	Holdahl,Agna	26.10.2022	NOK	D	20230626		EN					100	N			     0			02	0001	      964,32	   241,08	     0,00
	17569819	  10			10357375	RADIAL SEAL, SEAT, 2-1/16"-10K, 725	25.10.2022	26.10.2022	15.04.2023		BC5	     12	EA	Tubing	5260	Tubing	26.10.2022	BRL	D	20230415		EN	809851	53028047			150	N			     0			00	0404	        0,12	     0,01	     0,00
	17569905	  10			10264371	RUBBER SUPPORT RING, TYPE G167, NBR	25.10.2022	10.11.2022	01.05.2023		BC5	      3	EA	Tubing	5260	Tubing	26.10.2022	BRL	D	20230501		EN					150	N			     0			02	0404	      294,78	    98,26	     0,00
	17569932	  10			BB18-BS0143-68	MACH, U-VCM ARTICULATED ARM	25.10.2022	02.12.2022	22.04.2023		BC4	      1	EA	Tubulação Im	5260	Tubulação Im	26.10.2022	BRL	D	20230422	L	EN					120	N			     0		  10436030	E1	0404	    3.338,74	 3.338,74	     0,00
	17569936	  10			BS0000821	GLAND 3/8 MP(M) CGLX60	25.10.2022	26.10.2022	15.04.2023		VJ1	     14	EA	Connect. & E	5260	Connect. & E	26.10.2022	BRL	D	20230415		EN	112388	CGLX60			150	N			     0			01	0404	        0,14	     0,01	     0,00
	17569949	  10			BB88-060328-08	ICON SEM CONN ASSY 96-WAY BRANTNER CABLE	25.10.2022	26.10.2022	25.09.2023		BC7	     16	EA	Control Syst	5260	Control Syst	26.10.2022	BRL	D	20230925		EN					348	N			     0			04	0404	   12.800,00	   800,00	     0,00
	17571214	  10			10117566	MACH / WLDMT, MECHANICAL UNLOCK	26.10.2022	26.10.2022	02.03.2023		BC8	     10	EA	Structures	5260	Structures	26.10.2022	BRL	D	20230302	L	EN					160	N			     0		  10439471	02	0404	   17.000,00	 1.700,00	     0,00
	17571456	  10			10303223	MACH, TH EXTERNAL SLEEVE	26.10.2022	26.10.2022	22.02.2023		BC8	      3	EA	ADSUBCON C/	5260	ADSUBCON C/	26.10.2022	BRL	D	20230222	L	EN					165	N			     0		  10440392	00	0404	        0,03	     0,01	     0,00
	17571479	  10			10312205	MACH, SLEEVE LOCK RING	26.10.2022	26.10.2022	20.02.2023		BC8	     10	EA	SubCon Machi	5260	SubCon Machi	26.10.2022	BRL	D	20230220	L	EN					100	N			     0		  10440565	00	0404	        0,10	     0,01	     0,00
	17571676	  10			10264371	RUBBER SUPPORT RING, TYPE G167, NBR	26.10.2022	26.10.2022	28.03.2023		BC5	     12	EA	Tubing	5260	Tubing	26.10.2022	BRL	D	20230328		EN					150	N			     0			02	0404	    1.179,12	    98,26	     0,00
	17572125	  10			BB88-060328-10	ICON SEM CONNECTOR ASSY - 16-WAY BRANTNE	26.10.2022	26.10.2022	25.09.2023		BQ7	     16	EA	Control Syst	5260	Control Syst	26.10.2022	BRL	D	20230925		EN					348	N			     0			04	0404	       16,00	     1,00	     0,00
	17572158	  10			BB88-060328-07	ICON SEM CONN ASSY 90-WAY BRANTNER CABLE	26.10.2022	26.10.2022	25.09.2023		BC7	      8	EA	Control Syst	5260	Control Syst	26.10.2022	BRL	D	20230925		EN					348	N			     0			04	0404	    6.400,00	   800,00	     0,00
	17572177	  10			10087766	VALVE SEAT, HC (28MM), SUPER DUPLEX	26.10.2022	26.10.2022	15.04.2023		TS9	      8	EA	MTP	5260	MTP	26.10.2022	BRL	D	20230415		EN					150	N			     0			05	0404	      240,00	    30,00	     0,00
	17572200	  10			BB17-MX0034-46	CIRCLIP-RING DIAM.46	26.10.2022	26.10.2022	15.04.2023		BC3	      4	EA	MTP	5260	MTP	26.10.2022	BRL	D	20230415		EN					150	N			     0			08	0404	        0,04	     0,01	     0,00
	17572205	  10			10054061	VALVE NOSE HC (28mm) SD	26.10.2022	26.10.2022	15.04.2023		TS9	      8	EA	MTP	5260	MTP	26.10.2022	BRL	D	20230415		EN					150	N			     0			03	0404	      240,00	    30,00	     0,00
	17572367	  10			10019938	BLIND FLANGE, 2 1/16", 69MPa	26.10.2022	26.10.2022	15.04.2023		BC3	      2	EA	Commercials	5260	Commercials	26.10.2022	BRL	D	20230415		EN					150	N			     0			03	0404	    1.600,00	   800,00	     0,00
	17572615	  10			BB88-060321-04	53 WAY(F) STRAIGHT CONNECTOR FLOAT MOUNT	26.10.2022	26.10.2022	22.02.2023		BQ7	      5	EA	Control Syst	5260	Control Syst	26.10.2022	BRL	D	20230222		EN	109905	HPD053AFCKY020			 94	N			     0			02	0404	    1.213,60	   242,72	     0,00
	17574029	  10			10346476	TOP COVER INNER FRAME FRONT	26.10.2022	26.10.2022	12.05.2023		TZ3	      4	EA	Asiah Abd Sa	3760	Asiah Abd Sa	26.10.2022	USD	D	20230512		EN					210	N			     0	MOHO TBA		00	0001	        0,04	     0,01	     0,00
	17574146	  10			10260629	RECEPTACLE, TOP COVER STAB	26.10.2022	26.10.2022	10.05.2023		TY4	      1	EA	Asiah Abd Sa	3760	Asiah Abd Sa	26.10.2022	USD	D	20230510		EN					 60	A			     0	MOHO TBA		02	0001	        1,00	     1,00	     0,00
	17574148	  10			10260629	RECEPTACLE, TOP COVER STAB	26.10.2022	26.10.2022	10.05.2023		TY4	      3	EA	Asiah Abd Sa	3760	Asiah Abd Sa	26.10.2022	USD	D	20230510		EN					 60	A			     0	MOHO TBA		02	0001	        3,00	     1,00	     0,00
	17574149	  10			10261061	TOP COVER STAB	26.10.2022	26.10.2022	10.05.2023		TY4	      1	EA	Asiah Abd Sa	3760	Asiah Abd Sa	26.10.2022	USD	D	20230510		EN					 60	A			     0	MOHO TBA		01	0001	        1,00	     1,00	     0,00
	17574150	  10			10261061	TOP COVER STAB	26.10.2022	26.10.2022	10.05.2023		TY4	      3	EA	Asiah Abd Sa	3760	Asiah Abd Sa	26.10.2022	USD	D	20230510		EN					 60	A			     0	MOHO TBA		01	0001	        3,00	     1,00	     0,00
	17574151	  10			10067451	EARTH CABLE, 16MM^2, Ø9/Ø9, L 200MM	26.10.2022	26.10.2022	10.05.2023		U78	     20	EA	Asiah Abd Sa	3760	Asiah Abd Sa	26.10.2022	USD	D	20230510		EN					 50	N			     0	MOHO TBA		02	0001	      350,60	    17,53	     0,00
	17574152	  10			10201296	MONKEY FIST Ø80mm, ROPE Ø10mm L=500mm	26.10.2022	26.10.2022	10.05.2023		U78	      4	EA	Asiah Abd Sa	3760	Asiah Abd Sa	26.10.2022	USD	D	20230510		EN					 60	N			     0	MOHO TBA		00	0001	        4,00	     1,00	     0,00
	17574153	  10			10346495	TOP COVER INNER FRAME BACK	26.10.2022	26.10.2022	01.04.2024		TZ3	      4	EA	Asiah Abd Sa	3760	Asiah Abd Sa	26.10.2022	USD	D	20240401		EN					210	N			     0	MOHO TBA		00	0001	        0,04	     0,01	     0,00
	17574162	  10			10348256	PIVOT BRACKET LEFT	26.10.2022	26.10.2022	10.05.2023		TZ3	      4	EA	Asiah Abd Sa	3760	Asiah Abd Sa	26.10.2022	USD	D	20230510		EN					210	N			     0	MOHO TBA		00	0001	        0,04	     0,01	     0,00
	17574163	  10			10348257	PIVOT BRACKET RIGHT	26.10.2022	26.10.2022	10.05.2023		TZ3	      4	EA	Asiah Abd Sa	3760	Asiah Abd Sa	26.10.2022	USD	D	20230510		EN					210	N			     0	MOHO TBA		00	0001	        0,04	     0,01	     0,00
	17574165	  10			10348260	PIVOT PIN	26.10.2022	26.10.2022	10.05.2023		TZ3	      8	EA	Asiah Abd Sa	3760	Asiah Abd Sa	26.10.2022	USD	D	20230510		EN					210	N			     0	MOHO TBA		00	0001	        0,08	     0,01	     0,00
	17574166	  10			10348262	SECONDARY LOCK BRACKET	26.10.2022	26.10.2022	10.05.2023		TZ3	      4	EA	Asiah Abd Sa	3760	Asiah Abd Sa	26.10.2022	USD	D	20230510		EN					210	N			     0	MOHO TBA		00	0001	        0,04	     0,01	     0,00
	17574167	  10			10348261	SECONDARY LOCKING PIN	26.10.2022	26.10.2022	10.05.2023		TZ3	      4	EA	Asiah Abd Sa	3760	Asiah Abd Sa	26.10.2022	USD	D	20230510		EN					210	N			     0	MOHO TBA		00	0001	        0,04	     0,01	     0,00
